CUTOFF,,,,,,,,,,,,,,,,,,
Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Sub Sub,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Suffer,0.552188992500305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Superbuzz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Superfuzz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Superlow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Swerve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Tangle Elec,0.744892120361328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Temple,0.499751508235931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Ting,1,0,0,0,0,0,0,0,0,0,-0.40625,0,0,0,0,0.703125,0,0
To The Point,0.48818901181221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Truth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726562023162842,0
Tunnel,1,0,0,0,0,0,0,0,0,0,-0.40625,0,0,0,0,0.703125,0,0
UnderRider,0.552188992500305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
UnderTone,0.984000027179718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Underbelly,0.602939009666443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Up Rite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UpUnder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Upper Level,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Volcanic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Waldo,0.749782741069794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Warm Sat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Wasp,0.624091386795044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695312023162842,0,0
Wheezy Reed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wheres,0.552188992500305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Whoa,0.502050757408142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0.451531261205673,0.495218753814697
Wiccan,0.756767153739929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Wristband,0.48818901181221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Xmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867187976837158,0,0
Zitherene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
