Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
MagicGuitar,0.9756249785423279,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Majest,1,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,2,0,0,0
Major,1,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Major Perc,0.7839999794960022,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Malogre,0.7276718616485596,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,1,0.6171879768371582,0.65625,0,0,0,0
Marim,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Mating Call,0.9342187643051147,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Me Three,0.5307343602180481,0,0,0,0,0,0,0.4955937564373016,0,0.4966875016689301,0,1,0.602218747138977,0.5900312662124634,0,0,0,0
Mello Bell,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Minor,1,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Minor Perc,0.7839999794960022,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Mister Gnomer,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
NHK Harp,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
Nebula,0.6287968754768372,0.1953119933605194,0,0,0,0,0,0.6184062361717224,0,0.6244999766349792,0,0,0.6188750267028809,0.6210625171661377,1,0,0,0
Nobleman,1,0,0,0.03584374859929085,0,0,0,0.08818750083446503,0,0.07715577632188797,0,0,0.6171879768371582,0.65625,0,0,0,0
Nose,0.5,0,0,0,0,0,0.6328120231628418,0.4921880066394806,0.5625,0.640625,0.5703120231628418,0.5078120231628418,0.53125,0.53125,0,0,0,0
Opener,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Oregon,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
OrganCrackle,0,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.8320000171661377,0.8560000061988831,0,0,0,0
Oscar,0.7548750042915344,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Oscilloplex,0.6521493792533875,0,0,0,0,0,0,0.120531253516674,0,0.3252812623977661,0,0,0.7619067430496216,0.8040317296981812,0,0,0,0
Owpanstrum,0.4994687438011169,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Palm,1,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Persist,0.2737491428852081,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
Piano Grain,0.8631250262260437,0,0,0,0,0,0,0.5,0,0.53125,0,0,0.5546879768371582,0.5859379768371582,0,0,0,0
PianoFrame,0.8080000281333923,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
Piggy,0,0,0,0,0,0,0,0.625,0,0.6640620231628418,0,0,0.6171879768371582,0.65625,0,0,0,0
