Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Shrift,0.2269999980926514,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Silverlines,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Sine Out,0,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
Singe,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,2,0,0,0
Skratschy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
Sky Boarder,0.02800000086426735,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
Slap,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Small Doors,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,2,0,0,0
Smampsh,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,1,0,0,0
Smashing,0,0,0,0,0,0,0.78125,0,0,0,0.5390620231628418,0,0,0,1,0,0,0
Snatcher,0.2269999980926514,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Sparkle,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Spire,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Stellar Voices,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Stick,0,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Straight,0,0,0,0,0,0,1,0,0,0,0.7057812213897705,0,0,0,0,0,0,0
Strait,0,0,0,0,0,0,0.015625,0,0,0,0.6953120231628418,0,0,0,2,0,0,0
Striker,0.3203119933605194,0,0,0,0,0,0.6328120231628418,0,0,0,0.6328120231628418,0,0,0,0,0,0,0
Strip,0.02362200058996677,0,0,0,0,0,0,0,0,0,0.4453119933605194,0,0,0,0,0,0,0
SubClunn,0.170218750834465,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
