Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
Protect,0.4988196790218353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulsar,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punch,0.5004531145095825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purist,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raezobow,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RawWave,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayshine,0.5012656450271606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reduce,0.4607521295547485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reed,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reflector,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resodance,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reveal,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rings,0.5009612441062927,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Rise,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robowah,0.4960629940032959,0,1,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rosebud,0.4938442409038544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rotator,0.4982656240463257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saphron & Mint,0.4951567351818085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scatter,0.50390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schohrty,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selectaaa,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevenths,0.4919999837875366,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Down,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Up,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimmer,0.4958750009536743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
