Instrument,Defaults,Levels,Tuning,Pitch,PitchEnv,Reverb,ModAttack,ModDecay,ModSustain,ModRelease,AmpAttack,AmpSustain,AmpDecay,AmpRelease,FilterType,FilterCutoff,FilterEnvAmount,FilterResonance
PianoFrame,0.8396254777908325,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pick,0.2555624842643738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piggy,0.5431250333786011,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizzikatto,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plaintive,0.5141566395759583,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plane,0.501689612865448,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PlikPluk,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plucks,0.5009843707084656,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polarsaw,0.4959531128406525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prayer,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probe,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Projector,0.1989531219005585,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Protect,0.5013072490692139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulsar,0.5,0,0,0.671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Punch,0,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purist,0.4497500061988831,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raezobow,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RawWave,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rayshine,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reduce,0.4973764717578888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reed,0.4379687309265137,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reflector,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resodance,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reveal,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rings,0.559054970741272,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Rise,0.4996797144412994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robowah,0.5716875195503235,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rosebud,0.4249062836170197,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rotator,0.2476093769073486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saphron & Mint,0.1852656155824661,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scatter,0.5006718635559082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schohrty,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selectaaa,0.5040000081062317,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevenths,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Down,0.4975000023841858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shift Up,0.2457031309604645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimmer,0.2487031221389771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shiny,0.500906229019165,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short,0.503656268119812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shots,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrift,0.4977812469005585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlake,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverlines,0.5017343759536743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimpleDist,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sine Out,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SineSquare,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singe,0.5045629739761353,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Skratschy,0.5012343525886536,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sky Boarder,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slap,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Doors,0.5045629739761353,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Smampsh,0.5056567192077637,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Smashing,0.5673910975456238,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snatcher,0.4971249997615814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sparkle,0.4980317354202271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spector,0.4497500061988831,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spire,0.5005001425743103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spooksss,0.4959999918937683,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring,0.5078120231628418,0,0,0.6640620231628418,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Stellar Voices,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sternum,0.419796884059906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stick,0.5,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight,0.503656268119812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strait,0,0,0,0.609000027179718,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Strides,0.2508281171321869,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Striker,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strings,0.4973437488079071,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strip,0.5,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SubClunn,0.2816250324249268,0,0,0.7578120231628418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surface,0.2143749743700027,0,0,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
